,title,genre
11,"['Hosts', 'I Met a Girl', 'Malasaña 32', 'Battle of the Bulge: Winter War', 'Drunk Bus', 'This Is the Year', 'Ofrenda a la tormenta', 'Beginning', 'Climax', 'Serious Men', 'Gekijouban Poketto monsutâ: koko', 'Breaking Surface', 'Kalashnikov', 'Trance', 'Bad Hair', 'Sweet Thing', 'Est - Dittatura Last Minute', 'Home Sweet Home', 'Chocolate Covered Christmas', 'Feral State', 'The Toll', 'Elyse', 'The Windermere Children', 'Electric Jesus', 'Lady Driver', 'Isi & Ossi', 'A Dark Foe', 'The Warrant', ""À l'abordage"", 'Intersect', 'The Dinner Party', 'All Day and a Night', 'Shingeki no Kyojin: Chronicle', 'John Henry', 'Beans', 'Antoinette dans les Cévennes', 'Felkészülés meghatározatlan ideig tartó együttlétre', 'Beautiful', 'Gli anni più belli', 'Wir können nicht anders', 'Children of the Corn', 'La daronne', 'Playing with Beethoven', 'Médecin de nuit', 'Duncan', 'Golden Arm', 'Finding Jesus', '1 Night in San Diego', 'The Rescue', '12 Hour Shift']","['Horror', 'Drama, Romance', 'Horror, Mystery', 'War', 'Comedy, Drama', 'Comedy, Drama', 'Crime, Thriller', 'Drama', 'Action, Horror, Thriller', 'Comedy, Drama', 'Animation, Action, Adventure', 'Adventure, Drama, Thriller', 'Biography, War', 'Drama, Thriller', 'Comedy, Horror, Music', 'Drama', 'Comedy, Drama', 'Comedy, Drama, Romance', 'Romance', 'Thriller', 'Horror, Thriller', 'Drama', 'Drama, War', 'Comedy, Drama, Music', 'Sport', 'Comedy, Romance', 'Crime, Drama, Horror', 'Western', 'Comedy, Drama', 'Horror, Sci-Fi, Thriller', 'Horror, Thriller', 'Drama', 'Animation, Action, Adventure', 'Drama, Thriller', 'Drama', 'Adventure, Comedy, Romance', 'Drama, Romance', 'Drama', 'Drama', 'Comedy, Crime, Thriller', 'Horror', 'Comedy, Crime, Drama', 'Drama, Family, Music', 'Crime, Drama, Thriller', 'Action, Adventure, Comedy', 'Comedy', 'Animation, Family, Fantasy', 'Comedy', 'Action, Comedy, Drama', 'Comedy, Horror, Thriller']"
12,"['La vampira de Barcelona', 'The Main Event', 'Orígenes secretos', 'Eat Wheaties!', 'Digger', 'Khorshid', 'Børning 3', 'Favolacce', 'Angrezi Medium', 'The Opening Act', 'Sweat', 'Sotto il sole di Riccione', 'Breaking Fast', 'Let It Snow', 'Equal Standard', 'Breaking Them Up', 'Chu bao', 'Le discours', 'Une sirène à Paris', 'Paper Spiders', 'Adventures of a Mathematician', 'V', 'Fukushima 50', 'Pacto de Fuga', 'Femalien: Cosmic Crush', 'La belva', 'Ana', 'The Winter Lake', 'Chhalaang', 'Shooter', 'Smiley Face Killers', 'Deadly Sugar Daddy', 'Kimetsu no Yaiba: Hashira Gou Kaigi - Chouyashiki Hen', 'O2', 'Phineas and Ferb the Movie: Candace Against the Universe', 'Getaway', 'Charlatan', 'Anjaam Pathiraa', 'Emperor', 'Bulletproof 2', 'Andra sidan', 'Khuda Haafiz', 'Tigers', 'The Trip to Greece', 'Killer Weekend', 'Tanhaji: The Unsung Warrior', 'Dead Reckoning', 'Scare Me', 'The Dark Divide', 'Fjols til Fjells']","['Drama, Horror', 'Action, Comedy, Family', 'Action, Crime, Drama', 'Comedy, Drama', 'Drama', 'Drama', 'Action, Comedy', 'Drama, Mystery, Thriller', 'Comedy, Drama', 'Comedy', 'Drama', 'Comedy, Drama, Romance', 'Comedy, Drama, Romance', 'Horror, Thriller', 'Action, Crime', 'Comedy', 'Crime, Drama', 'Comedy', 'Comedy, Fantasy, Romance', 'Drama', 'Biography, Drama', 'Action, Crime, Thriller', 'Action, Drama', 'Drama, Thriller', 'Fantasy, Sci-Fi', 'Action, Crime, Drama', 'Comedy, Drama', 'Drama, Mystery, Thriller', 'Comedy, Drama', 'Action', 'Horror, Thriller', 'Thriller', 'Animation, Action, Fantasy', 'History, Thriller', 'Animation, Adventure, Comedy', 'Horror, Thriller', 'Biography, Drama, History', 'Crime, Mystery, Thriller', 'Biography, Drama, History', 'Action, Comedy', 'Horror, Mystery, Thriller', 'Action, Adventure, Drama', 'Biography, Drama, Sport', 'Comedy, Drama', 'Thriller', 'Action, Biography, Drama', 'Action, Thriller', 'Comedy, Horror', 'Adventure, Comedy, Drama', 'Comedy']"
13,"['Star Trek: First Frontier', 'Break Even', 'De Gaulle', 'Legacy', 'Namsanui bujangdeul', 'Tove', 'Bad Therapy', 'The Closet', 'Umibe no Étranger', 'El prófugo', 'Jungle Beat: The Movie', 'Romansu dôru', '10 Things We Should Do Before We Break Up', 'Undergods', 'Eo-reun-deul-eun mul-la-yo', 'The Orchard', 'Interview with the Antichrist', 'Evil Eye', 'Max Cloud', 'Marionette', 'Drømmebyggerne', 'Police', 'Ghost Stories', 'Waiting for Anya', 'Guilty', 'Good Samaritan', 'The Strings', 'Miss Marx', 'Stage Mother', 'Hunted', 'Gli infedeli', 'Painter', 'The Oak Room', 'Vores mand i Amerika', 'Her Name Was Christa', 'The Wanting Mare', 'Dramarama', 'Anderson Falls', 'The Secret of Karma', 'Critical Thinking', 'Le prince oublié', 'I Am Vengeance: Retaliation', '2 Minutes of Fame', 'Hacked', 'Cyst', 'Modo Avião', 'Sister of the Groom', 'La bonne épouse', 'Adú', 'How to Deter a Robber']","['Sci-Fi', 'Action', 'Biography, Drama, History', 'Action, Drama, Thriller', 'Drama, History, Thriller', 'Biography, Drama, History', 'Comedy, Drama, Romance', 'Horror, Mystery', 'Animation, Drama, Romance', 'Horror, Thriller', 'Animation, Adventure, Comedy', 'Drama, Romance', 'Romance', 'Drama, Sci-Fi, Thriller', 'Drama', 'Crime, Horror, Thriller', 'Thriller', 'Horror, Mystery, Thriller', 'Action, Comedy, Sci-Fi', 'Mystery, Thriller', 'Animation, Adventure, Comedy', 'Crime, Drama', 'Horror, Thriller', 'Drama, Thriller, War', 'Drama, Thriller', 'Horror, Mystery, Thriller', 'Horror, Music, Thriller', 'Biography', 'Comedy, Drama, Music', 'Action, Thriller', 'Comedy', 'Drama, Thriller', 'Mystery, Thriller', 'Biography, Drama, War', 'Horror, Romance, Thriller', 'Drama, Fantasy, Mystery', 'Comedy, Drama', 'Crime, Drama, Thriller', 'Romance', 'Drama', 'Adventure, Comedy, Family', 'Action', 'Comedy', 'Thriller', 'Comedy, Horror, Sci-Fi', 'Comedy, Drama, Romance', 'Comedy, Drama, Romance', 'Comedy, Drama', 'Drama', 'Comedy, Crime']"
14,"['Always and Forever', 'Cordero de Dios', 'Josie Jane: Kill the Babysitter', 'Reality Queen!', 'What Breaks the Ice', 'The Great Silence', 'Otac', 'Dragevokteren', 'The 24th', 'Meel patthar', 'Death of a Telemarketer', 'The Special', 'Christmas Staycation', 'Rose', 'The Midas Touch', 'Ghost', ""There's No Such Thing as Vampires"", 'Luz', 'Was wir wollten', 'Le dernier voyage', 'Kokon', ""Legionnaire's Trail"", 'The Trouble with Being Born', 'Deathstroke Knights & Dragons: The Movie', 'Silent Night', 'Wheels of Fortune', 'Yaga. Koshmar tyomnogo lesa', 'Sweet River', 'Kimi no me ga toikaketeiru', 'The Estate', 'Ultras', 'Coolie No. 1', 'A Wrestling Christmas Miracle', 'Looking for Mr. Wonderful', 'Best Summer Ever', 'Malibu Rescue: The Next Wave', 'Blinders', 'Altered Carbon: Resleeved', 'Sacrilege', 'Attack of the Unknown', 'Il legame', 'The Catch', ""Ellie & Abbie (& Ellie's Dead Aunt)"", 'What We Found', 'Spare Parts', 'June Again', 'The Complex: Lockdown', ""Gekijouban Fate/Stay Night: Heaven's Feel - III. Spring Song"", 'Sentimental', 'Lootcase']","['Thriller', 'Drama', 'Horror, Thriller', 'Comedy', 'Drama', 'Drama, Thriller', 'Drama', 'Family, Fantasy', 'Drama, History', 'Drama', 'Comedy, Drama, Thriller', 'Horror', 'Comedy', 'Drama, Horror, Romance', 'Comedy', 'Drama', 'Horror', 'Crime, Drama, Romance', 'Drama', 'Adventure, Drama, Sci-Fi', 'Drama, Romance', 'Action, Adventure, History', 'Drama, Mystery, Sci-Fi', 'Animation, Action, Adventure', 'Crime, Thriller', 'Comedy', 'Horror', 'Drama, Horror, Mystery', 'Drama, Romance', 'Comedy, Thriller', 'Drama', 'Action, Comedy, Romance', 'Comedy, Drama, Family', 'Thriller', 'Musical', 'Action, Comedy, Family', 'Thriller', 'Animation, Action, Crime', 'Horror', 'Action, Horror, Sci-Fi', 'Drama, Horror, Thriller', 'Drama', 'Comedy', 'Thriller', 'Action, Horror', 'Drama', 'Sci-Fi', 'Animation, Action, Adventure', 'Comedy', 'Comedy, Crime']"
15,"['The Argument', 'La Corazonada', 'The Pale Door', 'Shubh Mangal Zyada Saavdhan', 'Fei lung gwoh gong', 'Spiritwalker', 'Le bonheur des uns...', 'Les animaux anonymes', 'Las niñas', 'Natural Disasters', 'Black Is King', 'Christmas Inn Farmstead', 'Tulsa', 'Podolskiye kursanty', 'Secrets in the Air', 'Kød & blod', 'Triggered', 'We Still Say Grace', 'Krasnyy prizrak', 'Hit', 'A Christmas Hero', 'Penance Lane', 'Still Here', 'Bulbbul', 'Sarileru Neekevvaru', 'Hand Rolled Cigarette', 'Stay Out of the F**king Attic', 'Dashte khamoush', 'Never Too Late', 'Switched', 'Ginny Weds Sunny', 'T11 Incomplete', 'Listen', ""L'origine du monde"", 'Jinde Meriye', 'Prostimo', 'Narziss und Goldmund', 'Baaghi 3', 'The Atlantic City Story', 'Castle Freak', 'Deported', 'Scarlett', 'Subarashiki sekai', 'Silent Night: A Song for the World', 'The Kamasutra Garden', ""My Brother's Keeper"", 'Given', 'Kiss Me Before It Blows Up', 'Final Kill', 'The Host']","['Comedy', 'Crime, Thriller', 'Drama, Horror, Western', 'Comedy, Romance', 'Action, Comedy', 'Action, Fantasy', 'Comedy, Drama', 'Fantasy, Thriller', 'Drama', 'Comedy, Drama', 'Adventure, Drama, Fantasy', 'Drama, Romance', 'Comedy, Drama', 'Action, Drama, War', 'Thriller', 'Crime, Drama, Thriller', 'Action, Comedy, Horror', 'Thriller', 'Drama, History, Horror', 'Action, Crime, Drama', 'Drama, Family, Fantasy', 'Horror', 'Crime, Drama, Thriller', 'Drama, Horror, Mystery', 'Action, Comedy, Drama', 'Drama', 'Horror', 'Drama', 'Comedy, Drama, Romance', 'Comedy, Drama, Family', 'Comedy, Drama, Romance', 'Drama', 'Drama', 'Comedy', 'Action, Comedy, Romance', 'Drama', 'Drama', 'Action, Adventure, Thriller', 'Drama', 'Horror, Mystery', 'Comedy', 'Action', 'Crime', 'Biography, Drama, History', 'Romance', 'Drama, Family', 'Animation, Drama, Music', 'Comedy, Romance', 'Action', 'Crime, Horror, Mystery']"
16,"['Seize printemps', 'Asteroid-a-Geddon', 'Here We Are', 'The Only One', 'Kilometers and Kilometers', 'Spy Intervention', 'Yerba Buena', '23 Walks', 'Uncle Peckerhead', ""Charlie's Christmas Wish"", 'Toys of Terror', 'Gulabo Sitabo', 'Deadly Daughter Switch', 'Copper Bill', 'In Corpore', 'Pescador', 'Three Sisters', 'AK vs AK', 'Love Aaj Kal', 'Laxmii', 'Kitoboy', 'Becoming', 'The 100 Candles Game', 'Wildfire', 'Knuckledust', 'Aviva', 'Jin Gang Chuan', 'Vdova', 'Suraj Pe Mangal Bhari', 'Taish', 'Teddy', 'The Stalker', 'Shortcut', 'Behind You', 'The Will', ""Death of a Ladies' Man"", 'Min pappa Marianne', 'Two Yellow Lines', 'For the Sake of Vicious', 'Broil', 'Fearless', 'Coven', 'Charter', 'The Legend of the Five', 'Andhaghaaram', 'Jawaani Jaaneman', 'La Marca del Demonio', 'Malmkrog', 'Finding Love in Mountain View', 'Jumbo']","['Drama, Romance', 'Action, Sci-Fi', 'Drama', 'Drama', 'Adventure, Comedy, Drama', 'Action, Adventure, Comedy', 'Comedy', 'Comedy, Drama, Romance', 'Comedy, Horror, Music', 'Drama, Family', 'Horror', 'Comedy, Drama', 'Crime, Thriller', 'Thriller', 'Drama', 'Comedy, Drama', 'Drama', 'Action, Comedy, Crime', 'Drama, Romance', 'Action, Comedy, Horror', 'Drama', 'Drama, Horror, Sci-Fi', 'Horror', 'Drama', 'Action, Thriller', 'Drama, Music, Romance', 'Action, Drama, War', 'Horror, Mystery, Thriller', 'Comedy', 'Action, Thriller', 'Comedy, Drama, Horror', 'Horror, Mystery, Thriller', 'Adventure, Fantasy, Horror', 'Horror', 'Romance', 'Drama', 'Comedy, Drama', 'Drama', 'Action, Horror, Mystery', 'Fantasy, Horror, Thriller', 'Animation, Comedy, Family', 'Horror', 'Drama', 'Adventure, Drama, Family', 'Horror, Mystery, Thriller', 'Comedy, Drama', 'Horror', 'Drama, History', 'Romance', 'Drama, Fantasy, Romance']"
17,"['Hotel Belgrade', 'Dreamkatcher', 'Twelve Days of Christmas', 'Di yi lu xiang', 'Romance on the Menu', 'Pearl', 'Goblin', 'Blast Beat', 'No Future', 'Butai Yu Yu Hakusho', 'The App That Stole Christmas', 'Complete Strangers', 'Fuego negro', 'Playdurizm', 'Tigertail', ""She's in Portland"", 'Mrs. Serial Killer', 'Historia de lo Oculto', 'Gunjan Saxena: The Kargil Girl', 'Max Reload and the Nether Blasters', 'Hasta que la boda nos separe', 'Biz Böyleyiz', 'Paw Patrol: Jet to the Rescue', 'Mommy Is a Murderer', 'Apocalypse of Ice', 'Beckman', 'El Encanto', 'Cats & Dogs 3: Paws Unite', 'The Surrogate', 'The Loss Adjuster', 'La terre et le sang', 'A Place Among the Dead', ""Daisy Quokka: World's Scariest Animal"", 'Chaman Bahaar', 'Clover', 'Twisted Twin', 'Amants', 'Street Dancer 3D', 'Omniboat: A Fast Boat Fantasia', 'Angels Fallen', 'Yakusoku no Neverland', 'Sniper', 'Black Beach', 'The Old Man and the Pond', 'Te quiero, imbécil', 'Tahara', 'Frightvision', 'M.O.M.: Mothers of Monsters', 'Omoi, Omoware, Furi, Furare', 'Wir']","['Comedy, Romance', 'Horror, Thriller', 'Comedy, Drama', 'Drama', 'Family, Romance', 'Drama', 'Horror, Thriller', 'Drama', 'Drama', 'Action, Adventure, Fantasy', 'Comedy', 'Drama, Thriller', 'Action, Horror, Mystery', 'Drama, Fantasy, Horror', 'Drama', 'Comedy, Drama', 'Crime, Drama, Thriller', 'Horror', 'Action, Biography, Drama', 'Adventure, Comedy, Sci-Fi', 'Comedy, Romance', 'Comedy, Drama, Romance', 'Animation, Adventure, Family', 'Thriller', 'Adventure, Sci-Fi', 'Action', 'Drama', 'Action, Adventure, Comedy', 'Drama', 'Comedy, Drama', 'Action, Crime, Drama', 'Drama, Horror, Thriller', 'Animation', 'Comedy, Drama', 'Comedy, Crime, Thriller', 'Thriller', 'Drama, Thriller', 'Drama, Music', 'Comedy', 'Horror', 'Action, Adventure, Drama', 'Action', 'Drama', 'Drama', 'Comedy', 'Drama', 'Horror', 'Drama, Thriller', 'Animation, Comedy, Drama', 'Drama, Romance']"
18,"['Trump vs the Illuminati', 'Todos tenemos un muerto en el placard o un hijo en el clóset', 'ADN', 'Into the Arms of Danger', 'Amalgama', 'The More, the Merrier', 'Soeurs', 'Digimon Adventure: Last Evolution Kizuna', 'Swimming for Gold', 'The Racer', 'Captive', 'Anoko wa kizoku', 'Intruder', 'Christmas in Carolina', '(NE) Idealnyy muzhchina', 'Josée', 'In the Drift', ""I Hate New Year's"", 'Lazy Susan', 'Miracle on Highway 34', 'Retreat to Paradise', ""My Boyfriend's Meds"", 'Asa ga kuru', 'P1H: The Beginning of a New World', 'Eduardo e Mônica', 'Gigigoegoe seonghyeongsu', 'C U Soon', 'Slayed', 'Mosquito State', 'Five Dates', 'Kappa Kappa Die', 'Wu sheng', 'Nan: The Movie', 'The Last Days of Capitalism', 'Erotic Fire of the Unattainable', 'Sebelum Iblis Menjemput: Ayat Dua', 'The Christmas Project 2', 'Y cómo es él?', 'Voiceless', 'Wish Upon a Unicorn', 'Chronicle of a Serial Killer', 'Ripples of Water', 'Live or Let Die', 'Freeland', ""Shakespeare's Sh*tstorm"", 'The Retreat', 'Meteor Moon', 'The Man in the Woods', 'Duo guan', 'Goodbye Seventies']","['Animation', 'Comedy, Drama', 'Drama', 'Horror', 'Comedy, Drama', 'Comedy', 'Drama', 'Animation, Action, Adventure', 'Family, Sport', 'Drama, Sport', 'Thriller', 'Drama', 'Mystery, Thriller', 'Comedy, Romance', 'Comedy, Romance, Sci-Fi', 'Drama, Romance', 'Action', 'Comedy, Romance', 'Comedy', 'Drama, Family', 'Romance', 'Comedy', 'Drama', 'Action, Drama, Sci-Fi', 'Drama, Romance', 'Animation, Thriller', 'Drama, Mystery, Thriller', 'Horror', 'Drama, Horror, Thriller', 'Comedy, Romance', 'Comedy, Horror', 'Drama', 'Comedy', 'Drama', 'Romance', 'Fantasy, Horror, Mystery', 'Comedy, Romance', 'Comedy', 'Thriller', 'Adventure, Family, Fantasy', 'Thriller', 'Drama', 'Horror', 'Drama', 'Comedy', 'Horror, Mystery', 'Action, Sci-Fi', 'Mystery', 'Drama, Sport', 'Drama']"
19,"['Puppy Love', 'Blue Ridge', 'Bobbleheads: The Movie', 'Kyô Samurai Musashi', 'Asia', 'Getting to Know You', 'Summertime', 'Stoker Hills', 'Slashlorette Party', 'Nadie Sabe Que Estoy Aquí', 'Original Gangster', 'Until We Meet Again', 'Jul Pa Kutoppen', 'Axcellerator', 'Selva trágica', 'Sei no Gekiyaku', 'Shena-ye Parvaneh', 'Tout simplement noir', 'Welcome Home', 'Street Survivors: The True Story of the Lynyrd Skynyrd Plane Crash', 'Gott, du kannst ein Arsch sein', 'Souterrain', 'La fine fleur', 'Crímenes de familia', 'Finding Grace', 'Tryst with Destiny', 'Useless', 'Jim Knopf und die Wilde 13', 'Pool', 'Erotica 2022', 'Choked: Paisa Bolta Hai', 'We Go in at Dawn', 'I Blame Society', 'False Hopes', 'Dime Cuándo Tú', 'Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 1 - Wandering; Agateram', 'Faking Bullshit - Krimineller als die Polizei erlaubt!', 'Reunion', 'The Flood', 'The Inheritance', 'The Voices', 'Tolo Tolo', 'Caleb', 'Megan', 'Rev', 'An English Haunting', 'Little Foot', 'Monster Hunters', 'Walkaway Joe', 'The Brink']","['Comedy, Drama', 'Action, Crime, Drama', 'Animation, Family', 'Action', 'Drama', 'Comedy', 'Comedy, Drama, Music', 'Horror, Mystery, Thriller', 'Horror', 'Drama, Music', 'Crime', 'Romance', 'Animation, Family', 'Action, Sci-Fi', 'Adventure, Drama, Mystery', 'Drama', 'Crime, Drama, Mystery', 'Comedy', 'Crime, Drama, Horror', 'Biography', 'Comedy, Drama, Romance', 'Drama', 'Comedy', 'Crime, Drama, Thriller', 'Drama', 'Drama', 'Drama, Family', 'Adventure, Comedy, Family', 'Drama', 'Drama, Mystery, Romance', 'Drama', 'History, Thriller, War', 'Comedy, Horror, Thriller', 'Comedy, Romance', 'Comedy', 'Animation, Action, Drama', 'Comedy', 'Horror, Mystery, Thriller', 'Drama, History, Western', 'Drama', 'Drama, Horror, Thriller', 'Comedy, Family', 'Horror, Mystery, Thriller', 'Thriller', 'Action, Drama, Thriller', 'Horror', 'Animation, Family', 'Action, Sci-Fi, Thriller', 'Action, Drama', 'Action, Sci-Fi, Thriller']"
20,"['The Unfamiliar', 'Sorido eopsi', 'Marea alta', 'Xing lin yi yuan', 'Sluzobníci', 'Khaali Peeli', 'Redwood Massacre: Annihilation', 'The Bike Thief', ""Effacer l'historique"", 'The Drummer', 'Are We Lost Forever', 'Krudttønden', 'Gu wei', 'Reboot Camp', 'Ogon', ""Goblin Slayer: Goblin's Crown"", 'The Reason', 'Loop', 'Erna i krig', 'Space', 'Nympho: The Lust Story', ""Akilla's Escape"", 'Incision', 'American Psycho', 'Patients of a Saint', 'Wanda, mein Wunder', 'Kyochuu Rettou', 'Influence', 'Siren head', 'Bleed with Me', 'Monkey King', 'Minor Premise', 'Uppercase Print', 'Ten Minutes to Midnight', 'Escher dori no akai posuto', 'Top Gunner', 'Chance', 'The Translator', 'Tape', 'Insanlar Ikiye Ayrilir', 'Medusa: Queen of the Serpents', 'Le sens de la famille', 'Moskau Einfach!', 'Legjobb tudomásom szerint', 'Run Sweetheart Run', 'I balada tis trypias kardias', 'Gauthamante Radham', 'Ask Tesadüfleri Sever 2', 'Redemption of a Rogue', 'Julemandens datter 2']","['Horror, Thriller', 'Crime, Drama', 'Drama', 'Horror', 'Drama', 'Action, Comedy, Romance', 'Horror, Mystery', 'Drama, Thriller', 'Comedy, Drama', 'Drama', 'Drama, Romance', 'Drama', 'Drama', 'Comedy', 'Action, Drama', 'Animation, Action, Adventure', 'Drama, Family', 'Drama, Sci-Fi', 'Drama, War', 'Horror, Sci-Fi', 'Drama, Romance, Thriller', 'Crime, Drama', 'Horror, Thriller', 'Crime, Drama', 'Horror', 'Comedy, Drama', 'Animation, Adventure, Horror', 'Drama, Mystery, Thriller', 'Horror, Sci-Fi, Thriller', 'Horror, Thriller', 'Comedy, Fantasy', 'Drama, Sci-Fi, Thriller', 'Drama', 'Horror', 'Comedy, Drama', 'Action, War', 'Drama, Family', 'Thriller', 'Drama, Thriller', 'Drama', 'Drama, Horror', 'Comedy', 'Comedy', 'Drama', 'Horror, Thriller', 'Comedy, Crime, Drama', 'Comedy', 'Romance', 'Comedy, Drama', 'Adventure, Family, Fantasy']"
21,"['Electrician', 'Skipping Stones', 'Torbaaz', 'Love', 'El verano que vivimos', 'Justine', ""L'ennemi"", 'Solitary', 'Le sorelle Macaluso', 'Middleton Christmas', 'Funny Face', 'Kannum Kannum Kollaiyadithaal', 'Steel Rain 2', 'The Curse of Audrey Earnshaw', 'Nelly Rapp - Monsteragent', 'Say Your Prayers', 'Peruna', 'Miss Juneteenth', 'The Miseducation of Bindu', 'La déesse des mouches à feu', 'Angie: Lost Girls', 'Luxor', 'La boda de Rosa', 'Gyul-baek', 'Blindfire', 'The Point of No Return', 'InstaFame', 'Fear PHarm', 'Cinquième set', 'Summer film ni notte', 'Le lion', 'Brides of Satan', 'Breakdown', 'Kappela', 'A Bend in the River', 'Farewell Amor', 'Las mejores familias', 'When Women Rule the World', 'Sulphur and White', 'Browse', 'Unpaused', 'The Message', 'Bleach', 'Mare', 'Karakomik Filmler: Deli', 'Takeover', 'Pets', 'The Forgotten Carols', ""Don't Speak"", ""Shams Al-Ma'arif""]","['Drama', 'Drama', 'Action, Drama, Sport', 'Drama, Thriller', 'Drama, Romance', 'Drama', 'Crime, Drama', 'Drama, Sci-Fi, Thriller', 'Drama', 'Comedy, Family, Romance', 'Crime, Drama, Romance', 'Drama, Romance, Thriller', 'Action, Drama, Thriller', 'Drama, Horror, Mystery', 'Adventure, Comedy, Family', 'Comedy, Crime, Drama', 'Comedy', 'Drama', 'Comedy', 'Drama', 'Drama', 'Drama, Romance', 'Comedy', 'Crime, Drama, Thriller', 'Crime, Drama, Thriller', 'War', 'Thriller', 'Horror', 'Drama, Sport', 'Comedy, Fantasy, Romance', 'Comedy', 'Horror', 'Horror, Thriller', 'Comedy, Romance', 'Drama', 'Drama, Music, Romance', 'Comedy', 'Comedy, Sci-Fi', 'Drama', 'Horror, Thriller', 'Drama, Romance', 'Drama, Family', 'Horror, Thriller', 'Drama', 'Comedy, Drama', 'Comedy', 'Animation, Comedy, Family', 'Musical', 'Horror, Sci-Fi, Thriller', 'Comedy']"
22,"['Search and Destroy', 'Abominable', 'Russkiy Reyd', 'Son of Monarchs', 'Two of Us', 'Interreflections', 'Oaza', 'Writing Kim', 'Shadows', 'Tainted', '7 minutes', 'Woman in the Woods', 'All for Nikki', 'Faith Ba$ed', 'Beneath a Sea of Lights', 'Mother: Mazâ', 'Indoo Ki Jawani', 'Ouija Shark', 'A Mother Knows Worst', 'True North', 'DAU. Degeneratsiya', 'Il talento del calabrone', 'Atabai', 'Ricos de Amor', 'Karakomik Filmler: Emanet', 'Tar', 'Choke', 'Ensilumi', 'Into the Beat - Dein Herz tanzt', 'Homeward', 'Schwesterlein', 'First Lady', ""The Legend of Baron To'a"", 'Le club Vinland', 'Pistolera', 'Hotel Limbo', 'Bhoot: Part One - The Haunted Ship', 'The Evening Hour', 'BTTF Project 85: The Back to the Future Fan Remake', 'Lola', ""Sous le ciel d'Alice"", 'Agir Romantik', 'The Bridge Curse', 'Like a House on Fire', 'Norm of the North: Family Vacation', 'His', 'The Arbors', 'Concrete Plans', 'Neidentificat', 'Skull: The Mask']","['Action, Comedy', 'Horror', 'Action', 'Drama', 'Action, Drama, Horror', 'Fantasy, Sci-Fi', 'Drama', 'Comedy, Drama', 'Thriller', 'Crime, Drama, Thriller', 'Drama', 'Action, Adventure, Fantasy', 'Comedy, Crime', 'Comedy', 'Crime, Drama', 'Drama, Thriller', 'Comedy, Drama', 'Horror', 'Drama, Thriller', 'Animation', 'Drama, Horror, Thriller', 'Thriller', 'Drama, Romance', 'Comedy, Romance', 'Comedy', 'Adventure, Horror, Thriller', 'Horror, Thriller', 'Drama', 'Drama, Music, Romance', 'Animation, Adventure, Family', 'Drama', 'Comedy, Romance', 'Action, Comedy', 'Drama', 'Drama', 'Comedy, Romance', 'Horror, Mystery, Thriller', 'Drama', 'Sci-Fi', 'Drama', 'Drama', 'Comedy, Drama, Romance', 'Horror, Mystery, Thriller', 'Drama', 'Animation, Adventure, Comedy', 'Drama, Family, Romance', 'Sci-Fi, Thriller', 'Crime, Thriller', 'Action, Crime, Drama', 'Fantasy, Horror']"
